Product_Name,Category,Profit_Per_Unit,Sales_Last_30_Days,Season_Used,Width_cm,Height_cm,Manufacturing_Date,Expiry_Date
ITC Biscuits 250g,Snacks,17.78,78,Spring,3.1,12.7,30-07-2024,10-01-2025
Himalaya Shampoo 700g,Personal Care,22.3,473,Autumn,11.8,17.7,02-02-2025,22-09-2025
Haldiram's Chips 500g,Snacks,31.65,353,Summer,19.9,14.1,06-03-2025,07-10-2025
Vim Toilet Cleaner 850g,Household,5.7,311,Summer,15.3,15.9,01-12-2024,02-06-2025
Lizol Air Freshener 1300g,Household,40.32,242,Spring,10.3,29,17-12-2024,25-08-2025
Dove Toothpaste 650g,Personal Care,23.56,277,Autumn,16,4.7,16-07-2024,20-01-2025
Colgate Face Wash 900g,Personal Care,38.29,754,Monsoon,15.4,4.8,25-03-2025,09-01-2026
Amul Butter 750g,Dairy,43.63,700,Summer,10.5,2.6,28-11-2024,20-07-2025
Haldiram's Biscuits 300g,Snacks,41.29,193,Summer,16,6.3,12-06-2024,07-05-2025
Paperboat Soft Drink 200g,Beverages,13.33,470,Summer,14.5,1.9,01-04-2025,21-12-2025
Vim Toilet Cleaner 1450g,Household,33.95,232,Monsoon,14.8,18.6,17-10-2024,26-08-2025
Haldiram's Chocolate 750g,Snacks,30.57,838,Winter,4.5,15.5,20-11-2024,01-03-2025
Haldiram's Biscuits 500g,Snacks,49.61,924,Spring,2.7,17.6,07-10-2024,05-10-2025
Haldiram's Chocolate 500g,Snacks,26.22,10,Monsoon,8.9,15.5,17-08-2024,05-08-2025
Dove Face Wash 300g,Personal Care,10.54,164,Monsoon,4.3,21.7,04-08-2024,18-05-2025
Mother Dairy Paneer 500g,Dairy,9.98,899,Monsoon,5.5,2.3,02-02-2025,19-09-2025
ITC Chips 900g,Snacks,37.43,195,Summer,17.1,19.5,10-04-2025,11-10-2025
Amul Yogurt 150g,Dairy,35.06,912,Monsoon,9.1,1.3,02-07-2024,15-05-2025
Surf Excel Detergent Powder 1450g,Household,37.29,762,Spring,8.4,21,03-02-2025,03-09-2025
Colgate Shampoo 1250g,Personal Care,13.7,689,Winter,6.4,5.6,14-06-2024,20-03-2025
Paperboat Tea 700g,Beverages,42.75,459,Monsoon,9,29.4,17-11-2024,14-04-2025
Bru Tea 1050g,Beverages,9.33,558,Monsoon,9.2,3.7,03-01-2025,11-07-2025
Himalaya Shampoo 1050g,Personal Care,20.4,405,Autumn,17.9,25.2,25-05-2024,21-10-2024
Dove Face Wash 1500g,Personal Care,44,838,Summer,18.7,17.8,11-11-2024,20-06-2025
Lizol Air Freshener 1500g,Household,48.44,496,Winter,3.1,27.9,03-06-2024,17-03-2025
Harpic Dishwash Liquid 200g,Household,17.27,754,Spring,9.5,18.3,05-03-2025,16-12-2025
Britannia Biscuits 800g,Snacks,37.82,355,Spring,14.9,13.8,01-01-2025,08-10-2025
Britannia Biscuits 1000g,Snacks,38.21,76,Autumn,15.2,23.7,07-12-2024,21-05-2025
Harpic Floor Cleaner 700g,Household,37.28,850,Autumn,13.6,22.1,16-12-2024,18-11-2025
Harpic Floor Cleaner 650g,Household,14.95,629,Winter,9.7,5,17-11-2024,03-07-2025
ITC Namkeen 600g,Snacks,7.23,861,Winter,3.3,6.9,11-11-2024,19-04-2025
Bru Tea 1450g,Beverages,6.64,150,Monsoon,15.2,10.1,22-06-2024,07-01-2025
Dove Soap 900g,Personal Care,12.12,576,Spring,12.8,4.3,07-04-2025,23-09-2025
ITC Namkeen 450g,Snacks,7.61,48,Monsoon,11.9,8.1,09-04-2025,10-11-2025
Patanjali Soap 850g,Personal Care,41.94,293,Monsoon,6.7,1.1,07-02-2025,26-10-2025
Surf Excel Floor Cleaner 1450g,Household,29.93,980,Monsoon,20,23,26-05-2024,14-09-2024
Paperboat Juice 400g,Beverages,10.33,491,Spring,4.3,24.8,06-06-2024,30-03-2025
Vim Detergent Powder 100g,Household,9.44,653,Winter,3.9,26,14-01-2025,11-09-2025
Harpic Toilet Cleaner 850g,Household,23.21,467,Winter,11.2,17.4,06-10-2024,07-07-2025
Himalaya Toothpaste 1000g,Personal Care,21.9,414,Autumn,11.2,1.6,24-11-2024,16-07-2025
Amul Butter 250g,Dairy,30.98,510,Autumn,7.7,22.3,11-10-2024,18-04-2025
Mother Dairy Butter 550g,Dairy,28.4,730,Monsoon,16.5,13.5,20-07-2024,29-11-2024
Tata Tea Coffee 550g,Beverages,23.18,609,Autumn,2.1,3.5,05-10-2024,12-09-2025
Haldiram's Biscuits 1250g,Snacks,28.86,653,Summer,12.9,23,21-10-2024,26-02-2025
Patanjali Face Wash 200g,Personal Care,14.71,267,Autumn,8.5,10.1,16-06-2024,30-03-2025
Harpic Toilet Cleaner 200g,Household,15.07,537,Winter,16.6,25.7,27-06-2024,13-12-2024
Parle Cookies 600g,Snacks,27.56,355,Spring,3.9,14,15-09-2024,15-07-2025
Parle Chips 350g,Snacks,36.14,359,Spring,3.2,24.6,12-10-2024,04-04-2025
Himalaya Body Lotion 1150g,Personal Care,16.68,401,Autumn,15.3,11.3,03-12-2024,12-08-2025
Red Bull Tea 500g,Beverages,48.08,462,Winter,6.8,20.7,20-09-2024,21-08-2025
Surf Excel Detergent Powder 400g,Household,18.43,594,Autumn,3.5,27.4,27-02-2025,02-09-2025
Red Bull Juice 200g,Beverages,47.56,741,Monsoon,2.2,2.3,26-03-2025,23-01-2026
Mother Dairy Paneer 1150g,Dairy,19.09,456,Monsoon,8.2,15.7,28-07-2024,16-04-2025
Colgate Toothpaste 450g,Personal Care,31.89,18,Winter,15.8,11,19-09-2024,17-08-2025
Haldiram's Cookies 100g,Snacks,32.93,670,Autumn,17.7,8.5,14-10-2024,05-03-2025
Bru Energy Drink 1400g,Beverages,34.7,276,Autumn,13.2,25.5,27-10-2024,31-01-2025
Red Bull Coffee 900g,Beverages,47.65,289,Autumn,17.7,11.1,27-11-2024,01-10-2025
Tata Tea Coffee 1350g,Beverages,8.39,470,Monsoon,11.9,12.7,04-04-2025,19-02-2026
Parle Chocolate 1400g,Snacks,48.39,196,Spring,7.6,15.3,24-08-2024,18-02-2025
Surf Excel Toilet Cleaner 300g,Household,48.67,535,Autumn,12.5,14.7,15-02-2025,06-10-2025
Parle Biscuits 1200g,Snacks,16.39,828,Autumn,4.7,13,29-12-2024,11-10-2025
Patanjali Soap 450g,Personal Care,17.06,64,Summer,10.7,15.3,06-01-2025,22-09-2025
Amul Yogurt 1250g,Dairy,36.68,703,Autumn,3.6,14.1,22-03-2025,02-07-2025
Haldiram's Chocolate 1250g,Snacks,39.54,430,Autumn,11.7,10.8,05-08-2024,13-06-2025
Britannia Cookies 1350g,Snacks,17.45,206,Monsoon,6.8,18.1,05-07-2024,17-06-2025
Amul Paneer 1200g,Dairy,24.58,717,Autumn,11.2,6.8,19-11-2024,10-08-2025
Lizol Detergent Powder 750g,Household,36.58,475,Spring,12,3.2,04-10-2024,01-10-2025
Himalaya Face Wash 650g,Personal Care,18.85,147,Winter,9.5,18.7,27-08-2024,03-02-2025
Lizol Toilet Cleaner 1150g,Household,44.01,466,Summer,8.3,22,24-07-2024,14-06-2025
Lizol Detergent Powder 700g,Household,29.43,320,Autumn,16,6.2,04-01-2025,14-06-2025
Colgate Face Wash 550g,Personal Care,47.59,601,Spring,4.7,21.4,25-08-2024,25-05-2025
Patanjali Shampoo 1050g,Personal Care,39.94,119,Summer,8.8,21.8,12-10-2024,04-08-2025
Amul Milk 1100g,Dairy,37.58,124,Summer,8,23.3,19-10-2024,02-05-2025
Britannia Namkeen 200g,Snacks,7.57,336,Autumn,4.6,13.1,30-12-2024,29-11-2025
ITC Chips 50g,Snacks,19.85,894,Winter,12.2,26.9,31-05-2024,13-05-2025
Vim Air Freshener 950g,Household,5.61,19,Monsoon,13.4,6.4,03-03-2025,19-07-2025
Amul Cheese 1050g,Dairy,32.44,783,Monsoon,18.5,1.4,14-11-2024,05-03-2025
Vim Air Freshener 1200g,Household,36.1,470,Summer,9.5,14.5,29-11-2024,15-05-2025
Britannia Namkeen 1300g,Snacks,45.57,737,Autumn,14.2,21.5,23-11-2024,07-03-2025
Tata Tea Coffee 700g,Beverages,49.4,919,Summer,8.4,12.2,23-10-2024,27-01-2025
Lizol Toilet Cleaner 1050g,Household,34.37,387,Autumn,2.8,22.4,08-03-2025,10-02-2026
ITC Cookies 1450g,Snacks,17.44,947,Monsoon,16.8,28.5,25-08-2024,27-03-2025
Surf Excel Detergent Powder 250g,Household,8.9,329,Monsoon,16.9,7.7,20-06-2024,20-04-2025
Tata Tea Coffee 1250g,Beverages,18.03,416,Autumn,13.9,22.5,13-11-2024,20-04-2025
Colgate Body Lotion 200g,Personal Care,39.27,292,Autumn,4,7.2,17-12-2024,31-08-2025
Amul Butter 1300g,Dairy,40.85,760,Summer,10.5,3.1,02-06-2024,14-10-2024
Harpic Toilet Cleaner 1400g,Household,45.32,116,Monsoon,6.1,26.6,01-04-2025,25-07-2025
Paperboat Tea 150g,Beverages,23.27,610,Monsoon,3.1,25.3,11-08-2024,22-02-2025
Vim Toilet Cleaner 900g,Household,24.71,482,Summer,13.5,10.8,29-10-2024,23-09-2025
Himalaya Face Wash 350g,Personal Care,6.85,682,Spring,14.7,8.4,06-12-2024,09-07-2025
Red Bull Energy Drink 100g,Beverages,22.08,620,Summer,13.1,1.5,01-12-2024,03-05-2025
Tata Tea Energy Drink 950g,Beverages,26.24,88,Monsoon,4.7,23.9,15-10-2024,18-03-2025
Himalaya Body Lotion 300g,Personal Care,37.14,518,Autumn,9.9,26,12-10-2024,28-06-2025
Tata Tea Juice 500g,Beverages,47.64,882,Autumn,10.2,23.5,23-05-2024,17-02-2025
Red Bull Soft Drink 1100g,Beverages,14.14,659,Autumn,18.9,13.5,27-08-2024,15-05-2025
ITC Biscuits 650g,Snacks,35.17,804,Spring,14,27.8,30-01-2025,18-10-2025
Bru Tea 1000g,Beverages,30.53,538,Summer,16.4,29.3,08-01-2025,22-06-2025
Amul Cheese 1100g,Dairy,7.08,784,Autumn,18.2,25.3,24-06-2024,01-02-2025
Red Bull Juice 100g,Beverages,11.93,546,Spring,3.2,17.4,08-09-2024,31-08-2025
Himalaya Toothpaste 750g,Personal Care,29.75,19,Monsoon,12.4,17.6,18-05-2024,18-04-2025
Dove Toothpaste 500g,Personal Care,12.27,443,Spring,14.8,3,28-10-2024,26-10-2025
Dove Shampoo 1500g,Personal Care,10.47,10,Autumn,12.2,25.8,18-08-2024,13-02-2025
Himalaya Face Wash 550g,Personal Care,32.5,299,Monsoon,5.2,8,17-08-2024,08-01-2025
ITC Namkeen 1000g,Snacks,27.13,670,Monsoon,13.5,24.6,09-02-2025,24-09-2025
Haldiram's Cookies 150g,Snacks,36.2,735,Summer,19.3,3.7,09-10-2024,24-05-2025
Paperboat Coffee 350g,Beverages,15.74,352,Autumn,19.5,20.6,29-05-2024,15-09-2024
Bru Juice 1450g,Beverages,10.78,634,Summer,11.9,25.1,07-09-2024,16-04-2025
Mother Dairy Butter 1350g,Dairy,30.28,622,Spring,13.1,6.2,21-09-2024,18-09-2025
Surf Excel Floor Cleaner 600g,Household,15.85,847,Spring,10.6,24.7,31-07-2024,26-11-2024
Colgate Face Wash 500g,Personal Care,33.05,928,Winter,18.2,26.9,31-03-2025,03-07-2025
Parle Chips 300g,Snacks,45.46,225,Summer,12.6,7.9,20-02-2025,24-07-2025
Red Bull Coffee 1050g,Beverages,20.52,111,Winter,15.2,3.9,21-12-2024,03-08-2025
ITC Namkeen 650g,Snacks,9.74,97,Monsoon,3.6,26.7,20-12-2024,29-08-2025
Vim Air Freshener 350g,Household,42.69,894,Spring,5.8,26.6,23-02-2025,31-08-2025
Tata Tea Energy Drink 500g,Beverages,44.87,147,Summer,13.5,26.4,12-12-2024,30-05-2025
Harpic Air Freshener 350g,Household,43.27,239,Monsoon,13.6,15.8,02-06-2024,19-09-2024
Bru Tea 1100g,Beverages,34.02,339,Spring,13.9,15.4,11-02-2025,14-10-2025
Dove Face Wash 350g,Personal Care,5.61,927,Autumn,5.6,3.9,15-02-2025,16-09-2025
Vim Detergent Powder 1050g,Household,26.19,981,Monsoon,10.3,5.4,11-04-2025,25-07-2025
Vim Toilet Cleaner 400g,Household,39.42,650,Summer,3.9,8.5,27-07-2024,02-11-2024
Haldiram's Cookies 1450g,Snacks,27.98,954,Monsoon,15.5,13.5,11-01-2025,20-08-2025
Himalaya Face Wash 1050g,Personal Care,28.92,922,Summer,18.9,29.5,20-08-2024,14-03-2025
Amul Butter 950g,Dairy,23.77,109,Monsoon,12,25,07-12-2024,20-10-2025
Colgate Soap 750g,Personal Care,22.8,373,Monsoon,12.2,14.5,21-05-2024,05-11-2024
Parle Chocolate 500g,Snacks,39.17,713,Autumn,5,12.6,14-07-2024,20-12-2024
Paperboat Coffee 50g,Beverages,35.62,363,Autumn,15.8,23.5,08-03-2025,14-12-2025
Colgate Toothpaste 1350g,Personal Care,9.99,927,Summer,16.6,5.5,26-07-2024,01-02-2025
Mother Dairy Yogurt 1500g,Dairy,35.31,364,Summer,17.5,17.7,04-01-2025,02-01-2026
Patanjali Body Lotion 1250g,Personal Care,17.76,821,Winter,7.3,6.2,13-12-2024,08-08-2025
Colgate Soap 1100g,Personal Care,20.24,623,Winter,18.7,2.8,03-11-2024,10-05-2025
Tata Tea Energy Drink 700g,Beverages,16.63,45,Spring,6.2,14.8,02-07-2024,05-11-2024
Harpic Toilet Cleaner 700g,Household,12.68,810,Autumn,18.6,28.3,29-06-2024,06-11-2024
Haldiram's Namkeen 900g,Snacks,14.04,944,Summer,19.9,13,15-06-2024,16-11-2024
Mother Dairy Milk 1250g,Dairy,17.98,293,Monsoon,14.5,14.5,07-04-2025,19-11-2025
Colgate Toothpaste 250g,Personal Care,21.16,730,Spring,14.2,12.5,17-01-2025,06-09-2025
Surf Excel Detergent Powder 700g,Household,33.72,534,Winter,13.3,7.4,15-03-2025,21-07-2025
Surf Excel Dishwash Liquid 1450g,Household,18.33,365,Winter,12.1,17,23-05-2024,13-05-2025
Dove Soap 1250g,Personal Care,43.45,763,Summer,13.3,25.2,14-07-2024,21-01-2025
Britannia Cookies 50g,Snacks,12.8,288,Winter,15.3,1.1,24-06-2024,31-03-2025
Colgate Toothpaste 700g,Personal Care,39.68,974,Monsoon,14.3,3.1,09-03-2025,04-03-2026
Bru Soft Drink 250g,Beverages,40.74,314,Winter,12.4,24.3,28-06-2024,08-01-2025
Patanjali Body Lotion 350g,Personal Care,13.51,235,Winter,7.2,18.5,22-12-2024,25-09-2025
Surf Excel Detergent Powder 1100g,Household,12.89,377,Spring,4.6,9.3,23-06-2024,13-03-2025
Bru Energy Drink 600g,Beverages,12.29,173,Monsoon,13.6,6.1,10-06-2024,10-01-2025
Bru Soft Drink 1350g,Beverages,48.33,953,Spring,6.3,16.8,18-11-2024,27-08-2025
Mother Dairy Milk 950g,Dairy,19.98,433,Summer,19,14.9,22-03-2025,24-06-2025
Amul Butter 850g,Dairy,12.82,245,Monsoon,14,29.4,01-04-2025,28-12-2025
Tata Tea Juice 1400g,Beverages,5.75,782,Summer,2.9,12.8,16-06-2024,18-09-2024
Bru Tea 550g,Beverages,46.59,823,Autumn,15.8,3.5,28-11-2024,27-10-2025
Patanjali Face Wash 500g,Personal Care,7.69,655,Summer,2.2,14.9,20-02-2025,08-02-2026
Dove Shampoo 550g,Personal Care,27.95,474,Winter,14,11.8,08-12-2024,29-07-2025
ITC Namkeen 150g,Snacks,16.89,319,Summer,2,8.4,11-05-2024,30-01-2025
Mother Dairy Butter 500g,Dairy,15.28,355,Autumn,6.2,14.5,27-06-2024,07-12-2024
Lizol Detergent Powder 800g,Household,48.84,69,Summer,18.4,2.2,27-11-2024,25-08-2025
Colgate Body Lotion 800g,Personal Care,5.91,17,Autumn,12.2,24.8,28-06-2024,24-12-2024
Tata Tea Energy Drink 300g,Beverages,46.39,629,Winter,13.6,4.8,05-10-2024,04-02-2025
Dove Face Wash 1300g,Personal Care,32.44,379,Monsoon,4.8,1.9,22-09-2024,22-09-2025
Mother Dairy Paneer 250g,Dairy,35.61,642,Monsoon,18.5,7.3,30-07-2024,03-01-2025
Tata Tea Juice 700g,Beverages,35.18,300,Autumn,7.8,28,09-11-2024,13-06-2025
Tata Tea Tea 450g,Beverages,31.27,957,Summer,12.4,28.9,20-02-2025,11-10-2025
Bru Juice 1050g,Beverages,49.73,461,Monsoon,14.6,18.5,31-05-2024,12-09-2024
ITC Chocolate 650g,Snacks,29.16,303,Summer,19.9,5.7,19-06-2024,24-12-2024
Bru Soft Drink 1100g,Beverages,33.18,667,Autumn,10.4,3.9,31-03-2025,17-08-2025
Dove Shampoo 1200g,Personal Care,6,53,Winter,11.2,1.7,22-12-2024,02-11-2025
Mother Dairy Milk 850g,Dairy,35.14,351,Spring,17.2,18.2,31-05-2024,14-09-2024
Mother Dairy Milk 1350g,Dairy,46.05,582,Spring,13,5.6,07-06-2024,01-01-2025
Dove Body Lotion 100g,Personal Care,17.38,101,Autumn,9.6,24,28-01-2025,27-08-2025
Red Bull Juice 1400g,Beverages,36.37,270,Winter,2.6,7.3,13-01-2025,10-06-2025
Amul Paneer 750g,Dairy,48.76,356,Autumn,6.8,19.6,04-12-2024,18-05-2025
Amul Cheese 250g,Dairy,43.61,816,Spring,5.4,15.2,04-07-2024,22-10-2024
Himalaya Soap 1450g,Personal Care,32.76,707,Summer,2,6.4,17-01-2025,23-10-2025
Tata Tea Tea 800g,Beverages,42.76,690,Spring,13.1,6.6,19-11-2024,04-05-2025
Haldiram's Chocolate 1150g,Snacks,34.45,775,Monsoon,12.5,9.9,17-09-2024,07-09-2025
Dove Shampoo 100g,Personal Care,6.32,684,Winter,10.2,24.9,14-12-2024,21-05-2025
Dove Soap 550g,Personal Care,11.19,517,Autumn,18.4,3.1,04-01-2025,21-09-2025
Bru Soft Drink 450g,Beverages,26.08,608,Spring,3.1,24.1,09-03-2025,07-07-2025
Patanjali Toothpaste 1100g,Personal Care,43.57,207,Autumn,14.5,29,18-06-2024,25-03-2025
Paperboat Juice 800g,Beverages,8.7,170,Spring,17.9,23.8,06-02-2025,28-12-2025
Haldiram's Namkeen 1300g,Snacks,34.09,732,Monsoon,10.7,20.1,01-11-2024,26-07-2025
Bru Juice 200g,Beverages,41.09,959,Autumn,8.8,29.2,01-08-2024,22-11-2024
Vim Toilet Cleaner 200g,Household,46.04,694,Spring,19.9,7.1,22-12-2024,18-04-2025
Vim Dishwash Liquid 1200g,Household,23.32,773,Winter,6.9,12.3,24-11-2024,06-10-2025
Colgate Shampoo 1500g,Personal Care,20.52,629,Autumn,16.9,25.3,10-02-2025,21-12-2025
Colgate Body Lotion 1150g,Personal Care,33.95,691,Autumn,6.8,7.2,30-12-2024,18-11-2025
Vim Toilet Cleaner 50g,Household,36.07,114,Summer,3.9,1.3,18-01-2025,03-08-2025
Lizol Toilet Cleaner 1500g,Household,15.11,925,Spring,2.1,10.5,07-06-2024,24-01-2025
Paperboat Energy Drink 950g,Beverages,12.41,693,Autumn,14.7,24.3,09-08-2024,17-05-2025
Parle Chips 800g,Snacks,22.66,366,Monsoon,12.5,2.8,18-12-2024,21-05-2025
Lizol Dishwash Liquid 350g,Household,36.76,116,Monsoon,19.8,13.5,04-03-2025,27-09-2025
Amul Cheese 600g,Dairy,18.67,526,Spring,4.6,19.5,31-01-2025,27-10-2025
ITC Cookies 300g,Snacks,27.51,829,Monsoon,17.8,12.7,11-06-2024,10-06-2025
Surf Excel Detergent Powder 650g,Household,31.86,463,Spring,16.5,19.6,25-11-2024,07-10-2025
Dove Face Wash 1000g,Personal Care,9.6,996,Summer,14.1,18.4,11-06-2024,19-03-2025
Mother Dairy Butter 1500g,Dairy,26.98,838,Autumn,9.4,10.8,06-03-2025,16-11-2025
Patanjali Shampoo 900g,Personal Care,31.85,707,Spring,17.3,21.8,28-01-2025,22-05-2025
Vim Detergent Powder 300g,Household,12.62,822,Autumn,4.4,24.1,18-01-2025,31-05-2025
Paperboat Energy Drink 400g,Beverages,5.05,798,Winter,14.1,23.5,22-12-2024,20-11-2025
Paperboat Coffee 300g,Beverages,9.02,952,Monsoon,10.8,28.6,22-02-2025,18-07-2025
Dove Soap 300g,Personal Care,22.19,335,Spring,18.2,19.5,15-05-2024,23-08-2024
Haldiram's Biscuits 450g,Snacks,22.75,893,Spring,9.9,26.9,21-03-2025,06-08-2025
Colgate Body Lotion 1500g,Personal Care,19.1,427,Summer,5.4,14,16-09-2024,16-06-2025
Red Bull Tea 1100g,Beverages,46.29,38,Spring,15.3,20.9,09-10-2024,30-01-2025
Dove Soap 1200g,Personal Care,13.71,30,Spring,8.1,28.9,17-08-2024,07-03-2025
Lizol Detergent Powder 650g,Household,26.1,898,Autumn,7,14.2,05-02-2025,24-11-2025
Harpic Floor Cleaner 350g,Household,16.67,285,Spring,10.1,11.5,31-01-2025,01-08-2025
Himalaya Shampoo 200g,Personal Care,43.57,332,Autumn,6.1,6.2,27-12-2024,16-06-2025
Mother Dairy Butter 1100g,Dairy,44.68,754,Winter,4.7,23.2,19-11-2024,29-10-2025
Parle Chips 600g,Snacks,13.47,721,Monsoon,10.8,25,14-11-2024,23-02-2025
Amul Milk 550g,Dairy,31.3,458,Summer,5.1,9.3,02-06-2024,05-04-2025
Mother Dairy Butter 900g,Dairy,32.55,157,Summer,5.2,18.2,24-01-2025,07-05-2025
Vim Air Freshener 1350g,Household,48.49,447,Spring,4.2,2.8,05-06-2024,30-05-2025
Bru Coffee 1300g,Beverages,35.48,144,Summer,3.5,8.9,25-03-2025,23-06-2025
Mother Dairy Cheese 1350g,Dairy,42.03,242,Spring,11,21.7,31-03-2025,22-11-2025
Himalaya Soap 600g,Personal Care,13.83,112,Winter,13.4,1.1,17-03-2025,15-03-2026
Britannia Chips 1200g,Snacks,41.5,35,Spring,2.4,21.7,19-07-2024,11-02-2025
ITC Cookies 1300g,Snacks,43.95,587,Winter,12.3,28.6,17-11-2024,20-08-2025
Harpic Dishwash Liquid 450g,Household,31.12,846,Winter,9.8,20.3,14-01-2025,15-09-2025
Patanjali Soap 350g,Personal Care,47.81,618,Winter,5.3,4.7,30-09-2024,02-04-2025
Surf Excel Floor Cleaner 1300g,Household,18.5,797,Summer,19.4,13.8,11-05-2024,25-02-2025
Red Bull Juice 150g,Beverages,41.44,397,Summer,4.2,18.2,19-07-2024,18-10-2024
Red Bull Tea 1350g,Beverages,18.57,642,Spring,5.6,12.3,19-12-2024,15-06-2025
Mother Dairy Paneer 1050g,Dairy,18.99,550,Spring,19,27,09-04-2025,12-01-2026
Amul Butter 1250g,Dairy,17.02,99,Monsoon,4.3,23.5,14-01-2025,14-11-2025
Bru Energy Drink 1150g,Beverages,41.36,443,Spring,3.4,21.7,03-06-2024,06-10-2024
Surf Excel Floor Cleaner 300g,Household,22.72,994,Autumn,9.5,25.1,01-10-2024,25-06-2025
Mother Dairy Cheese 1300g,Dairy,23.93,853,Summer,11.2,11.6,26-05-2024,12-09-2024
Vim Air Freshener 250g,Household,49.56,465,Spring,3.2,15.9,12-01-2025,14-06-2025
Surf Excel Dishwash Liquid 900g,Household,48.88,558,Spring,4.2,17.1,03-04-2025,22-08-2025
Harpic Toilet Cleaner 150g,Household,36.84,624,Summer,8.4,12.6,10-02-2025,11-01-2026
Surf Excel Air Freshener 300g,Household,20.34,50,Monsoon,16.3,21.2,08-02-2025,30-12-2025
Haldiram's Cookies 1100g,Snacks,29.72,771,Spring,9.3,14.8,22-11-2024,08-10-2025
Surf Excel Detergent Powder 950g,Household,45.36,25,Autumn,13.5,8,27-02-2025,09-10-2025
Britannia Cookies 1000g,Snacks,36.77,376,Winter,15.2,19.4,01-07-2024,11-06-2025
Colgate Face Wash 600g,Personal Care,28.7,708,Summer,17.4,12.6,01-08-2024,12-03-2025
Red Bull Soft Drink 800g,Beverages,49.18,46,Winter,6.6,24.5,12-09-2024,01-08-2025
Vim Dishwash Liquid 50g,Household,12.66,633,Summer,16.4,8.3,17-09-2024,22-01-2025
Vim Dishwash Liquid 150g,Household,34.98,571,Monsoon,18.4,1.2,26-01-2025,24-10-2025
Vim Toilet Cleaner 1100g,Household,47.51,674,Summer,4.6,17.6,16-12-2024,11-07-2025
Harpic Dishwash Liquid 250g,Household,23.46,52,Spring,15.4,22.4,30-11-2024,13-06-2025
Harpic Air Freshener 1450g,Household,24.82,215,Spring,4.6,11.4,17-05-2024,04-11-2024
Dove Toothpaste 1350g,Personal Care,34.65,803,Spring,16,2.5,26-12-2024,19-09-2025
Himalaya Shampoo 1100g,Personal Care,8.25,581,Autumn,7.3,13.7,16-08-2024,11-04-2025
Vim Floor Cleaner 800g,Household,49.64,89,Summer,9.2,3.4,21-02-2025,21-06-2025
Vim Toilet Cleaner 1350g,Household,20.08,523,Spring,6.4,18.5,01-06-2024,17-10-2024
Lizol Air Freshener 800g,Household,42.21,356,Summer,13.1,17.5,28-06-2024,18-01-2025
Red Bull Juice 900g,Beverages,42.61,143,Monsoon,5.2,4.9,17-05-2024,16-10-2024
Haldiram's Biscuits 950g,Snacks,46.45,906,Autumn,9.6,10.2,16-01-2025,17-09-2025
Patanjali Soap 650g,Personal Care,10.82,494,Winter,18.6,9.3,19-12-2024,17-12-2025
Himalaya Shampoo 300g,Personal Care,6.14,115,Spring,8.8,17.6,15-09-2024,13-08-2025
Harpic Detergent Powder 500g,Household,28.17,898,Summer,6.2,26.8,22-01-2025,14-12-2025
Bru Juice 50g,Beverages,21.84,238,Spring,17,3.9,18-02-2025,04-10-2025
Surf Excel Floor Cleaner 750g,Household,39.56,509,Winter,19.5,10.7,23-03-2025,12-03-2026
Bru Juice 1500g,Beverages,45.17,579,Autumn,13.9,7.2,03-06-2024,14-12-2024
Vim Toilet Cleaner 1500g,Household,21.91,785,Summer,18.2,13.9,29-01-2025,20-10-2025
Harpic Dishwash Liquid 300g,Household,40.22,245,Winter,2.6,26.2,23-07-2024,19-05-2025
Dove Shampoo 1300g,Personal Care,32.16,519,Autumn,15.4,26.5,21-07-2024,19-03-2025
ITC Chips 1500g,Snacks,29.4,853,Spring,3.8,21.4,20-08-2024,23-11-2024
Himalaya Body Lotion 750g,Personal Care,35.56,273,Autumn,2.6,2.3,22-02-2025,27-11-2025
Haldiram's Biscuits 1100g,Snacks,9.51,275,Autumn,3.8,10.3,08-08-2024,02-05-2025
Red Bull Tea 700g,Beverages,26.54,501,Spring,9.4,20.8,03-07-2024,05-02-2025
Surf Excel Dishwash Liquid 1350g,Household,38.16,404,Monsoon,8.2,21.5,26-08-2024,07-06-2025
Paperboat Coffee 550g,Beverages,29.77,460,Summer,11.1,24.6,13-01-2025,07-07-2025
Mother Dairy Butter 400g,Dairy,49.23,250,Autumn,10.3,6.7,29-06-2024,29-01-2025
Bru Juice 1400g,Beverages,48.89,384,Summer,6.6,3.7,15-10-2024,06-06-2025
Paperboat Tea 450g,Beverages,28.29,415,Spring,19.9,7.9,02-01-2025,16-04-2025
Amul Yogurt 450g,Dairy,5.9,804,Summer,15.7,28.7,28-07-2024,21-06-2025
Lizol Air Freshener 750g,Household,31.76,652,Winter,9.6,22.1,12-07-2024,11-05-2025
ITC Namkeen 500g,Snacks,19.12,961,Winter,6.3,6.5,19-03-2025,22-02-2026
Parle Chocolate 950g,Snacks,28.93,979,Summer,19.6,6.7,13-11-2024,21-07-2025
Lizol Air Freshener 1200g,Household,40.3,991,Winter,8.9,25.5,26-08-2024,04-05-2025
Lizol Dishwash Liquid 1200g,Household,37.66,302,Summer,16.7,18.1,30-03-2025,14-09-2025
Harpic Air Freshener 950g,Household,41.22,182,Summer,8.2,16.9,01-07-2024,10-11-2024
Amul Milk 400g,Dairy,41.62,293,Spring,17.3,6.6,17-10-2024,11-06-2025
